symbol_pvc,p_value_chi2,symbol_pvfe,p_value_fisher_exact,symbol_as,accuracy_score,symbol_ars,adjusted_rand_score,symbol_mc,matthews_corrcoef,symbol_mis,mutual_info_score
"('KCHOL', 'KRDMD')",4.8114514524290505e-15,"('TOASO', 'HALKB')",1.7514825716432298e-15,"('ASELS', 'KOZAL')",0.160202481106516,"('GARAN', 'HALKB')",0.00197658731893,"('ARCLK', 'AKBNK')",0.047814840125410006,"('KRDMD', 'FROTO')",0.0039389879108529995
"('KOZAA', 'AKBNK')",5.7527876449230606e-15,"('SISE', 'HALKB')",2.7293920961518895e-15,"('TAVHL', 'THYAO')",0.16031816779236802,"('TAVHL', 'THYAO')",0.001978709014509,"('AKBNK', 'KOZAL')",0.047825481646316,"('TKFEN', 'TCELL')",0.003940169960287
"('TKFEN', 'PETKM')",5.902138566586351e-15,"('BIMAS', 'HALKB')",2.7418722176736e-15,"('YKBNK', 'SODA')",0.16051873198847302,"('AKBNK', 'TOASO')",0.0019886654738559997,"('DOHOL', 'AKBNK')",0.047835833585882004,"('TTKOM', 'SODA')",0.003950024719203
"('SISE', 'HALKB')",7.0876175631670196e-15,"('YKBNK', 'ASELS')",2.8866666344245298e-15,"('BIMAS', 'TOASO')",0.160534429599178,"('TOASO', 'TAVHL')",0.001995652728129,"('EREGL', 'FROTO')",0.047872643138393,"('TSKB', 'TAVHL')",0.003965837886016
"('HALKB', 'KOZAL')",9.02049820236939e-15,"('KRDMD', 'PETKM')",2.97332798779553e-15,"('TOASO', 'TCELL')",0.160566553999678,"('TOASO', 'TKFEN')",0.001997742739,"('AKBNK', 'KRDMD')",0.04791012089285599,"('KRDMD', 'ARCLK')",0.003978943328205999
"('KOZAL', 'TKFEN')",9.115792496376421e-15,"('SODA', 'TAVHL')",3.558269414580261e-15,"('SISE', 'KOZAL')",0.16059850374064802,"('SODA', 'TKFEN')",0.0019986313180310003,"('ASELS', 'TOASO')",0.047920128735234005,"('HALKB', 'TAVHL')",0.003983144334855
"('TOASO', 'HALKB')",9.253446179395421e-15,"('ARCLK', 'KRDMD')",3.71848441132748e-15,"('SODA', 'TAVHL')",0.160702029610746,"('YKBNK', 'DOHOL')",0.002011441081005,"('GARAN', 'FROTO')",0.047943361824521,"('ISCTR', 'PETKM')",0.004011002077574001
"('SODA', 'TAVHL')",1.0963813920796801e-14,"('SISE', 'AKBNK')",4.1511816105924e-15,"('EREGL', 'ASELS')",0.16072929802438,"('TTKOM', 'FROTO')",0.002019259098761,"('KRDMD', 'GARAN')",0.04801230470820901,"('TUPRS', 'TTKOM')",0.004015360713929999
"('ARCLK', 'KRDMD')",1.15818305545303e-14,"('TUPRS', 'KRDMD')",4.3463707959971205e-15,"('AKBNK', 'ASELS')",0.160963016330451,"('PETKM', 'SAHOL')",0.0020217561717629996,"('GARAN', 'TUPRS')",0.048033749895035,"('TAVHL', 'SAHOL')",0.004023883941749001
"('BIMAS', 'HALKB')",1.3719422244156098e-14,"('TKFEN', 'PETKM')",5.07479594877451e-15,"('TOASO', 'TAVHL')",0.161180916696276,"('KCHOL', 'ASELS')",0.00203393128638,"('HALKB', 'TOASO')",0.048057111641525,"('BIMAS', 'SAHOL')",0.004043068359571
"('YKBNK', 'SAHOL')",1.4918554653670198e-14,"('PGSUS', 'YKBNK')",8.641023216305192e-15,"('ARCLK', 'TCELL')",0.161210435254605,"('AKBNK', 'TAVHL')",0.002036141045821,"('TAVHL', 'THYAO')",0.04809156309296599,"('EKGYO', 'SODA')",0.004055706904057
"('SISE', 'AKBNK')",2.00036047102504e-14,"('TUPRS', 'PETKM')",1.0454464210589001e-14,"('TOASO', 'THYAO')",0.161273836522184,"('TCELL', 'KOZAL')",0.0020456013526160004,"('TAVHL', 'SAHOL')",0.048102089703631,"('ARCLK', 'AKBNK')",0.004056308153482
"('KRDMD', 'KOZAL')",2.76386391959989e-14,"('SODA', 'KOZAL')",1.1458220476769699e-14,"('HALKB', 'ISCTR')",0.16128428344098097,"('PETKM', 'KOZAA')",0.002046805810213,"('TAVHL', 'ARCLK')",0.048125646309239996,"('ARCLK', 'TTKOM')",0.004065248241745
"('YKBNK', 'ASELS')",2.7879725031423497e-14,"('KRDMD', 'ASELS')",1.44228954321461e-14,"('TKFEN', 'PGSUS')",0.161420708634331,"('KCHOL', 'THYAO')",0.0020582581986789998,"('FROTO', 'KCHOL')",0.04825844104347,"('TUPRS', 'ISCTR')",0.0040842212867150006
"('SISE', 'TCELL')",4.53932522742735e-14,"('YKBNK', 'TKFEN')",1.5480990694327698e-14,"('BIMAS', 'TKFEN')",0.161560030588835,"('AKBNK', 'TUPRS')",0.002066444512639,"('KCHOL', 'SAHOL')",0.04830717030066299,"('THYAO', 'ARCLK')",0.004088611795861
"('ISCTR', 'BIMAS')",4.8132380591002505e-14,"('SODA', 'TKFEN')",1.57778851918831e-14,"('PETKM', 'SODA')",0.162213740458015,"('VAKBN', 'FROTO')",0.0020718281406570003,"('KRDMD', 'KCHOL')",0.048378028079608,"('TUPRS', 'EREGL')",0.0040947410495529996
"('SODA', 'TKFEN')",5.29362352085932e-14,"('ISCTR', 'BIMAS')",2.4643083892646598e-14,"('TAVHL', 'TCELL')",0.162411151749362,"('ASELS', 'VAKBN')",0.002074952228065,"('ARCLK', 'TTKOM')",0.048480876585947,"('TUPRS', 'SAHOL')",0.004100989941443
"('PGSUS', 'YKBNK')",5.41983168911407e-14,"('YKBNK', 'ISCTR')",2.4884289526161898e-14,"('SISE', 'TKFEN')",0.16277452052072,"('HALKB', 'SODA')",0.002083235080174,"('TUPRS', 'TTKOM')",0.048492716268632004,"('THYAO', 'KOZAA')",0.004105013422087999
"('PETKM', 'GARAN')",5.45827378497228e-14,"('TTKOM', 'PETKM')",3.29717068313683e-14,"('SODA', 'TOASO')",0.16277701510099998,"('KCHOL', 'GARAN')",0.0020942844838329998,"('PETKM', 'TAVHL')",0.048522619664529996,"('YKBNK', 'TOASO')",0.004123102466563
"('PETKM', 'ISCTR')",7.58900029149355e-14,"('KOZAL', 'AKBNK')",4.82318673230534e-14,"('TCELL', 'TOASO')",0.16318124207857998,"('TOASO', 'KCHOL')",0.002106129029034,"('TOASO', 'PGSUS')",0.048565664976271,"('KCHOL', 'SAHOL')",0.004124488331617
"('SODA', 'KOZAL')",8.227357268609261e-14,"('THYAO', 'PETKM')",5.11260154896156e-14,"('TTKOM', 'KCHOL')",0.163193079040503,"('THYAO', 'TTKOM')",0.0021087100316379997,"('ARCLK', 'VAKBN')",0.04866244929250901,"('SISE', 'PGSUS')",0.004149168027493
"('TUPRS', 'PETKM')",1.0443708553106001e-13,"('PGSUS', 'SODA')",5.655291580966459e-14,"('TSKB', 'EKGYO')",0.16338582677165397,"('THYAO', 'VAKBN')",0.002137587657814,"('KCHOL', 'THYAO')",0.048777777180479,"('SISE', 'SAHOL')",0.00415848537581
"('YKBNK', 'TKFEN')",1.38363930474003e-13,"('SODA', 'ASELS')",7.25242280202547e-14,"('AKBNK', 'KCHOL')",0.163556465205875,"('TOASO', 'BIMAS')",0.0021459237482729997,"('TUPRS', 'EREGL')",0.04878922198398,"('EKGYO', 'PETKM')",0.004160301569627
"('KRDMD', 'THYAO')",1.51517793718702e-13,"('KOZAA', 'TAVHL')",9.21139973616602e-14,"('GARAN', 'TAVHL')",0.164223230196015,"('BIMAS', 'TCELL')",0.002162933406681,"('TUPRS', 'TOASO')",0.048794855836279995,"('ARCLK', 'VAKBN')",0.004165335289114
"('YKBNK', 'ISCTR')",1.69045890953646e-13,"('PETKM', 'ISCTR')",9.40313970387405e-14,"('AKBNK', 'VAKBN')",0.16425091718289497,"('TUPRS', 'THYAO')",0.002174392907686,"('ARCLK', 'GARAN')",0.048796934339357,"('TOASO', 'TCELL')",0.004191400009335
"('KRDMD', 'TKFEN')",1.7880419082436302e-13,"('FROTO', 'ISCTR')",1.0147560430579199e-13,"('ARCLK', 'THYAO')",0.164334009465855,"('VAKBN', 'TUPRS')",0.0021787849753959997,"('SAHOL', 'KOZAA')",0.04879809230266,"('YKBNK', 'THYAO')",0.0042260678649219995
"('TTKOM', 'PETKM')",2.15067025183127e-13,"('SISE', 'PETKM')",1.0150311300387401e-13,"('KCHOL', 'THYAO')",0.165126833616987,"('AKBNK', 'KOZAL')",0.0021898325276020003,"('THYAO', 'HALKB')",0.04881097209678,"('EKGYO', 'VAKBN')",0.004229045781314
"('FROTO', 'KOZAA')",2.81206378918765e-13,"('KRDMD', 'ISCTR')",2.29334764958376e-13,"('FROTO', 'KCHOL')",0.165498061028634,"('EREGL', 'FROTO')",0.002194875530726,"('TUPRS', 'SAHOL')",0.048822081396933004,"('KCHOL', 'GARAN')",0.004255798878064
"('TOASO', 'KRDMD')",3.24021920781602e-13,"('SISE', 'TCELL')",2.37316657167647e-13,"('TOASO', 'ARCLK')",0.165504776658921,"('KCHOL', 'EREGL')",0.0022063634303389995,"('TAVHL', 'TKFEN')",0.048879823936910004,"('GARAN', 'TUPRS')",0.004260416632797
"('KOZAL', 'AKBNK')",3.9839104321397296e-13,"('SISE', 'TUPRS')",2.7766130681492896e-13,"('TUPRS', 'THYAO')",0.16593808012455802,"('YKBNK', 'KOZAL')",0.0022219177102139995,"('SISE', 'SAHOL')",0.048894116669373,"('TOASO', 'KCHOL')",0.004260774014654
"('THYAO', 'PETKM')",4.00351684288044e-13,"('KOZAA', 'TUPRS')",4.0863958038359604e-13,"('TUPRS', 'TOASO')",0.16642607963430803,"('TAVHL', 'TKFEN')",0.002226001537296,"('ISCTR', 'FROTO')",0.048920329828479,"('TCELL', 'BIMAS')",0.0042913705156290005
"('PGSUS', 'SODA')",4.352357312936029e-13,"('FROTO', 'KOZAA')",4.15837589257546e-13,"('VAKBN', 'ISCTR')",0.16642857142857098,"('BIMAS', 'TAVHL')",0.0022296719233800004,"('THYAO', 'ARCLK')",0.04892301043697401,"('PETKM', 'TCELL')",0.0042956182380830005
"('SODA', 'ASELS')",4.563253129810441e-13,"('PGSUS', 'KRDMD')",4.1820818503115295e-13,"('TTKOM', 'ASELS')",0.166619947300555,"('PETKM', 'DOHOL')",0.002233600278906,"('TUPRS', 'TAVHL')",0.049104905166852994,"('BIMAS', 'TOASO')",0.004299539282067
"('KOZAA', 'TAVHL')",5.77514451992959e-13,"('TOASO', 'KRDMD')",4.2687896584334605e-13,"('FROTO', 'THYAO')",0.167040358744395,"('ASELS', 'AKBNK')",0.002259259687321,"('THYAO', 'KOZAA')",0.049149251962727,"('ARCLK', 'SAHOL')",0.004308413604088
"('SISE', 'PETKM')",6.069154812653989e-13,"('KOZAL', 'TAVHL')",4.65838457419854e-13,"('EKGYO', 'KRDMD')",0.16705069124424,"('ISCTR', 'BIMAS')",0.0022593582168689997,"('HALKB', 'KRDMD')",0.04920931382376201,"('TUPRS', 'KCHOL')",0.004314827660545
"('FROTO', 'ISCTR')",7.06636032434629e-13,"('SODA', 'KRDMD')",4.77694000919771e-13,"('AKBNK', 'FROTO')",0.16736981677917098,"('THYAO', 'EREGL')",0.0022617787231070004,"('TTKOM', 'KOZAL')",0.04921659315783701,"('VAKBN', 'YKBNK')",0.004319419249067
"('SISE', 'TUPRS')",7.13714491141312e-13,"('KOZAA', 'HALKB')",6.634742353583139e-13,"('KCHOL', 'TAVHL')",0.167446592065107,"('TUPRS', 'TCELL')",0.002263383883183,"('HALKB', 'SISE')",0.04939285800092201,"('KRDMD', 'TOASO')",0.004324588192628
"('YKBNK', 'SODA')",8.02812146842129e-13,"('PETKM', 'GARAN')",6.6795759862777e-13,"('SODA', 'KOZAA')",0.167513682564504,"('SAHOL', 'BIMAS')",0.0022639342486799998,"('AKBNK', 'TAVHL')",0.049434435195529,"('GARAN', 'TAVHL')",0.004332160671869
"('PETKM', 'HALKB')",9.80085020841316e-13,"('KOZAA', 'BIMAS')",8.324197370242829e-13,"('TOASO', 'FROTO')",0.167639240095961,"('HALKB', 'KOZAL')",0.002267285427676,"('DOHOL', 'TSKB')",0.04948641393796201,"('TOASO', 'ARCLK')",0.004333265460869
"('KRDMD', 'YKBNK')",9.955088449324319e-13,"('SISE', 'ISCTR')",8.579232358182791e-13,"('TUPRS', 'BIMAS')",0.16772874834676002,"('KCHOL', 'FROTO')",0.002269473963559,"('ARCLK', 'SAHOL')",0.04949963589201401,"('KCHOL', 'PGSUS')",0.004338132205467999
"('KOZAA', 'FROTO')",1.4736239832475402e-12,"('TAVHL', 'SODA')",1.004088362749e-12,"('TUPRS', 'KOZAA')",0.168415372624258,"('BIMAS', 'TOASO')",0.002271923529124,"('FROTO', 'TAVHL')",0.04955580892082401,"('FROTO', 'BIMAS')",0.0043724636057479995
"('KOZAA', 'HALKB')",1.97208446998256e-12,"('KRDMD', 'SODA')",1.27910649301976e-12,"('EREGL', 'KCHOL')",0.169036334913112,"('FROTO', 'TAVHL')",0.0022860446727589996,"('KCHOL', 'BIMAS')",0.049601672988022004,"('TTKOM', 'TAVHL')",0.004385914290432001
"('SISE', 'ISCTR')",2.05917269955179e-12,"('KOZAA', 'FROTO')",1.30239468394881e-12,"('TTKOM', 'FROTO')",0.16919959473151003,"('TOASO', 'TCELL')",0.002298627548712,"('TOASO', 'SAHOL')",0.04969150990535401,"('TUPRS', 'PGSUS')",0.004387577790919001
"('SODA', 'KRDMD')",2.69281577035312e-12,"('SODA', 'SISE')",1.36216826514023e-12,"('KRDMD', 'HALKB')",0.169913686806412,"('TCELL', 'TTKOM')",0.002305218424196,"('KRDMD', 'HALKB')",0.04981943508434599,"('DOHOL', 'PETKM')",0.004390360492954
"('PGSUS', 'KRDMD')",3.4659681224309504e-12,"('KOZAL', 'SODA')",1.36908477067801e-12,"('KCHOL', 'TCELL')",0.170006910850035,"('TTKOM', 'BIMAS')",0.002308425451557,"('ARCLK', 'TKFEN')",0.049858463698399004,"('TOASO', 'SAHOL')",0.004417549861750999
"('KOZAA', 'TUPRS')",3.5237302160941604e-12,"('TUPRS', 'KOZAA')",1.63285693370078e-12,"('KCHOL', 'KOZAA')",0.170976660974221,"('HALKB', 'TOASO')",0.002314485316729,"('KCHOL', 'FROTO')",0.050000480635610994,"('TUPRS', 'ASELS')",0.004424212324415
"('SODA', 'TOASO')",3.98747305260882e-12,"('ARCLK', 'SISE')",1.6755033822047201e-12,"('TAVHL', 'KOZAA')",0.1712184511273,"('SAHOL', 'ISCTR')",0.002328660264605,"('EREGL', 'BIMAS')",0.050307035827419,"('KRDMD', 'TUPRS')",0.004430087062436
"('KOZAL', 'TAVHL')",4.00643985676866e-12,"('YKBNK', 'SODA')",1.81916018246738e-12,"('SAHOL', 'KCHOL')",0.171476137624861,"('HALKB', 'TUPRS')",0.0023341990721859997,"('TOASO', 'TCELL')",0.050610206593799,"('TAVHL', 'BIMAS')",0.004431231986177
"('TAVHL', 'YKBNK')",4.28970223571912e-12,"('KRDMD', 'DOHOL')",1.93348514034788e-12,"('EKGYO', 'SISE')",0.171494785631518,"('ISCTR', 'SODA')",0.00234357979125,"('TUPRS', 'KCHOL')",0.05077082500083401,"('ARCLK', 'TOASO')",0.004441432567177999
"('TUPRS', 'BIMAS')",5.9295922489761706e-12,"('PETKM', 'HALKB')",2.0479916284887e-12,"('TOASO', 'KOZAA')",0.171497584541063,"('EREGL', 'ISCTR')",0.002356300553733,"('GARAN', 'SODA')",0.050791418568022995,"('TOASO', 'FROTO')",0.0044683026677329995
"('KRDMD', 'DOHOL')",5.9851661719432104e-12,"('KRDMD', 'YKBNK')",2.48635521246797e-12,"('SAHOL', 'FROTO')",0.171515824541921,"('ISCTR', 'FROTO')",0.002392409561049,"('SISE', 'PGSUS')",0.050986418227423,"('GARAN', 'KCHOL')",0.004480315805454001
"('KOZAA', 'BIMAS')",6.463915862679679e-12,"('KOZAL', 'FROTO')",3.18222821353787e-12,"('KCHOL', 'FROTO')",0.17164057403783403,"('SAHOL', 'KOZAA')",0.0023944089087670002,"('TOASO', 'KCHOL')",0.051056075665201,"('KCHOL', 'TKFEN')",0.004483179439454
"('TAVHL', 'SODA')",6.72199858261949e-12,"('SODA', 'TOASO')",4.0252628002578e-12,"('BIMAS', 'KOZAL')",0.171662055538477,"('TOASO', 'ARCLK')",0.00240151705562,"('KCHOL', 'GARAN')",0.051071156568793005,"('HALKB', 'SISE')",0.004493958984849
"('TUPRS', 'KOZAA')",8.89630616842874e-12,"('TUPRS', 'YKBNK')",4.7141667806661796e-12,"('ASELS', 'TKFEN')",0.17174308004702402,"('GARAN', 'KCHOL')",0.002417973677601,"('VAKBN', 'SISE')",0.051199534960494,"('TAVHL', 'TOASO')",0.004498437974707
"('KRDMD', 'KCHOL')",9.493623078287519e-12,"('TUPRS', 'BIMAS')",4.8089149635989805e-12,"('EREGL', 'FROTO')",0.171859349464916,"('SISE', 'PGSUS')",0.0024270131106679995,"('TUPRS', 'VAKBN')",0.05121034676095201,"('YKBNK', 'TCELL')",0.0045262206428709996
"('TOASO', 'PETKM')",1.00027435186997e-11,"('AKBNK', 'EKGYO')",6.1436627075908e-12,"('AKBNK', 'TAVHL')",0.171917354376242,"('ASELS', 'TCELL')",0.002434553691112,"('YKBNK', 'EKGYO')",0.051257463655400994,"('FROTO', 'TCELL')",0.004531751480317
"('SODA', 'SISE')",1.03510979567641e-11,"('TOASO', 'PETKM')",7.049871651904831e-12,"('HALKB', 'SAHOL')",0.171927846674183,"('AKBNK', 'HALKB')",0.002443394292384,"('HALKB', 'TAVHL')",0.051265105806694,"('KRDMD', 'TCELL')",0.004563554764454
"('KOZAL', 'SODA')",1.0869082780759302e-11,"('PETKM', 'YKBNK')",7.35709035545456e-12,"('YKBNK', 'TUPRS')",0.172413793103448,"('AKBNK', 'KCHOL')",0.002447206524486,"('HALKB', 'YKBNK')",0.051358377066503,"('BIMAS', 'TCELL')",0.004568401730287
"('TOASO', 'SISE')",1.1767710323675801e-11,"('YKBNK', 'TTKOM')",8.59938204976648e-12,"('PETKM', 'TUPRS')",0.17251908396946602,"('TCELL', 'FROTO')",0.002455804445139,"('KCHOL', 'TTKOM')",0.051452417957742,"('KCHOL', 'TTKOM')",0.004574119053443
"('ARCLK', 'SISE')",1.3171033716707802e-11,"('TOASO', 'YKBNK')",1.09117912768927e-11,"('TCELL', 'KOZAL')",0.173067789633664,"('KRDMD', 'DOHOL')",0.002470047713986,"('ASELS', 'HALKB')",0.05150432938886,"('THYAO', 'HALKB')",0.004580101063496
"('KOZAL', 'FROTO')",1.5092296854127698e-11,"('KOZAL', 'BIMAS')",1.4346176821752398e-11,"('KCHOL', 'ARCLK')",0.173366425258361,"('TCELL', 'SAHOL')",0.0024893356074379997,"('TUPRS', 'ASELS')",0.051552149050449005,"('FROTO', 'ARCLK')",0.0045817799291800005
"('KRDMD', 'TTKOM')",1.5178552775503403e-11,"('BIMAS', 'KRDMD')",2.1834629587052198e-11,"('TTKOM', 'TAVHL')",0.173944809756646,"('HALKB', 'TAVHL')",0.002503497402104,"('ISCTR', 'KOZAL')",0.05171705686215,"('EKGYO', 'BIMAS')",0.004593972934937999
"('YKBNK', 'DOHOL')",1.67666856568093e-11,"('SISE', 'YKBNK')",2.4435542174964397e-11,"('TCELL', 'TKFEN')",0.17413548081478,"('TOASO', 'PGSUS')",0.002504536159612,"('BIMAS', 'TOASO')",0.05179329488505201,"('TUPRS', 'THYAO')",0.004624195188681
"('TAVHL', 'SISE')",1.85190648315155e-11,"('SISE', 'TAVHL')",2.8405701138036196e-11,"('ARCLK', 'TOASO')",0.17422645358721497,"('FROTO', 'TCELL')",0.002505540333782,"('GARAN', 'TAVHL')",0.051819654438827994,"('KRDMD', 'VAKBN')",0.004636055002304
"('KRDMD', 'SISE')",1.98724482708842e-11,"('TAVHL', 'YKBNK')",3.28367977756413e-11,"('ARCLK', 'KOZAA')",0.174781311453177,"('KCHOL', 'BIMAS')",0.002505864136534,"('DOHOL', 'PETKM')",0.0518612041565,"('DOHOL', 'TSKB')",0.004640563112052
"('SODA', 'PGSUS')",2.7976760330588697e-11,"('KOZAA', 'SISE')",3.6237754146109e-11,"('TAVHL', 'TOASO')",0.17491245709530898,"('ARCLK', 'TKFEN')",0.002506151356677,"('KRDMD', 'TTKOM')",0.051904250419434,"('EKGYO', 'FROTO')",0.004646697081267
"('SISE', 'YKBNK')",2.83581057699798e-11,"('SODA', 'PGSUS')",3.78686693762863e-11,"('SAHOL', 'TAVHL')",0.17507352533155804,"('TOASO', 'FROTO')",0.002508154886024,"('KCHOL', 'ASELS')",0.051936136900741,"('BIMAS', 'TAVHL')",0.004652299192902
"('TUPRS', 'YKBNK')",4.10484974972573e-11,"('YKBNK', 'PETKM')",4.1110324126838396e-11,"('SAHOL', 'GARAN')",0.175145631067961,"('THYAO', 'TKFEN')",0.0025122220276490004,"('KRDMD', 'KOZAA')",0.051956508408059,"('AKBNK', 'KRDMD')",0.004675361438608
"('TOASO', 'YKBNK')",4.78317403518152e-11,"('SODA', 'KOZAA')",4.5595556256185703e-11,"('TCELL', 'BIMAS')",0.176191380292387,"('ASELS', 'TTKOM')",0.0025197092810170002,"('EREGL', 'HALKB')",0.05206698405711901,"('HALKB', 'KCHOL')",0.004678045533083
"('YKBNK', 'TTKOM')",5.0958130153310395e-11,"('YKBNK', 'AKBNK')",4.82721118759534e-11,"('SODA', 'KOZAL')",0.176828072926877,"('TCELL', 'BIMAS')",0.002519827494967,"('EREGL', 'SODA')",0.052096425925302996,"('TCELL', 'ASELS')",0.004683483167492001
"('PETKM', 'YKBNK')",5.72313869202544e-11,"('SISE', 'TOASO')",5.6940194886496695e-11,"('HALKB', 'EREGL')",0.176964719059175,"('TCELL', 'ARCLK')",0.0025566866438080003,"('VAKBN', 'BIMAS')",0.05213730261161301,"('TUPRS', 'VAKBN')",0.004692618447414001
"('AKBNK', 'EKGYO')",6.80986541125182e-11,"('SISE', 'GARAN')",5.982073932721351e-11,"('SISE', 'PGSUS')",0.177491768931458,"('TCELL', 'EREGL')",0.002564034835244,"('GARAN', 'KCHOL')",0.052147506621143,"('EKGYO', 'AKBNK')",0.004696452797606
"('BIMAS', 'KRDMD')",7.80754008972303e-11,"('SISE', 'EREGL')",7.213132123032471e-11,"('THYAO', 'PGSUS')",0.177574992256558,"('FROTO', 'ARCLK')",0.0025823009144779994,"('TCELL', 'ASELS')",0.052226107482656,"('ISCTR', 'KOZAA')",0.004705339017007999
"('SISE', 'GARAN')",9.18196047494123e-11,"('KRDMD', 'TKFEN')",7.55417387470679e-11,"('SODA', 'TKFEN')",0.17760844079718602,"('PETKM', 'TAVHL')",0.002584057942369,"('TOASO', 'ARCLK')",0.052272994027322994,"('EREGL', 'KOZAL')",0.004719149162901001
"('KOZAL', 'BIMAS')",9.56833614394226e-11,"('SODA', 'PETKM')",7.95616746179723e-11,"('FROTO', 'TAVHL')",0.17764728909767102,"('EREGL', 'BIMAS')",0.002588702580252,"('TCELL', 'BIMAS')",0.052491851365321994,"('HALKB', 'KRDMD')",0.004733882856
"('SISE', 'TAVHL')",1.01074746180064e-10,"('TOASO', 'SISE')",1.01755576813629e-10,"('FROTO', 'TCELL')",0.178000467909226,"('TAVHL', 'TOASO')",0.002590277035585,"('TTKOM', 'TAVHL')",0.052557360182551,"('VAKBN', 'SISE')",0.004757900686923001
"('SODA', 'KOZAA')",1.02060159172568e-10,"('FROTO', 'HALKB')",1.05427800891511e-10,"('TOASO', 'TKFEN')",0.178485364521415,"('YKBNK', 'SISE')",0.0025978846954239996,"('SAHOL', 'HALKB')",0.05255959114764401,"('KCHOL', 'ASELS')",0.004772080247898
"('FROTO', 'HALKB')",1.0455297454417e-10,"('PETKM', 'EKGYO')",1.22754909887265e-10,"('DOHOL', 'KRDMD')",0.17867231638418105,"('TTKOM', 'TAVHL')",0.0026041659942370003,"('VAKBN', 'KOZAL')",0.052620309623297994,"('KCHOL', 'TCELL')",0.004774125885415999
"('KRDMD', 'KOZAA')",1.4735380256075801e-10,"('SODA', 'EREGL')",1.4351157776800202e-10,"('GARAN', 'ARCLK')",0.17986718496922602,"('KCHOL', 'TCELL')",0.002618199831137,"('BIMAS', 'TCELL')",0.052692923638787,"('EKGYO', 'HALKB')",0.004793948049902999
"('YKBNK', 'KRDMD')",1.53160256278437e-10,"('HALKB', 'FROTO')",1.43960619661096e-10,"('GARAN', 'TCELL')",0.18014557217953897,"('TUPRS', 'PGSUS')",0.002639987850678,"('ARCLK', 'TOASO')",0.05307391084823,"('EREGL', 'HALKB')",0.004807247485664
"('YKBNK', 'PETKM')",1.95378455537296e-10,"('BIMAS', 'SISE')",1.49946755700992e-10,"('FROTO', 'ARCLK')",0.18050019538882398,"('ARCLK', 'TOASO')",0.0026521232736599998,"('TOASO', 'FROTO')",0.053161118291143,"('HALKB', 'KOZAA')",0.004817593537731
"('YKBNK', 'AKBNK')",2.0688360856012e-10,"('TCELL', 'PETKM')",1.5564947978902798e-10,"('ASELS', 'PGSUS')",0.180511979463776,"('GARAN', 'BIMAS')",0.0026529941269670004,"('BIMAS', 'TAVHL')",0.05321504762838599,"('SAHOL', 'KOZAL')",0.0048219916972
"('SISE', 'EREGL')",2.07352482336209e-10,"('KOZAL', 'HALKB')",1.9029479682541e-10,"('HALKB', 'KCHOL')",0.18052167386001103,"('EKGYO', 'TTKOM')",0.002709395700929,"('TUPRS', 'THYAO')",0.05322620712027901,"('GARAN', 'SODA')",0.004831422098449001
"('KRDMD', 'GARAN')",2.1633894319259798e-10,"('TCELL', 'YKBNK')",2.2020682490306e-10,"('KRDMD', 'ISCTR')",0.18060695780903,"('THYAO', 'TCELL')",0.002712485911737,"('PETKM', 'TCELL')",0.053420517419873,"('TUPRS', 'TCELL')",0.004863745276545
"('SODA', 'SAHOL')",2.1735569511946203e-10,"('YKBNK', 'SISE')",2.79356824896763e-10,"('ARCLK', 'BIMAS')",0.18096532970768203,"('GARAN', 'TAVHL')",0.0027189668083060004,"('TAVHL', 'BIMAS')",0.053510837708655,"('ARCLK', 'PGSUS')",0.004874768696481
"('KOZAA', 'SISE')",2.78615868866363e-10,"('PGSUS', 'PETKM')",2.87426696675037e-10,"('EKGYO', 'SODA')",0.180974477958237,"('GARAN', 'FROTO')",0.0027196223080720003,"('TUPRS', 'PGSUS')",0.05353484061971401,"('VAKBN', 'TUPRS')",0.004883155664239
"('SODA', 'PETKM')",3.17180365865028e-10,"('KRDMD', 'THYAO')",3.04553738366128e-10,"('EREGL', 'TAVHL')",0.18120522545301299,"('SISE', 'SODA')",0.002723366365284,"('FROTO', 'TCELL')",0.053588862763437994,"('YKBNK', 'ARCLK')",0.004897541259064
"('SISE', 'TOASO')",3.44445411030868e-10,"('PETKM', 'DOHOL')",3.59609577436542e-10,"('GARAN', 'TOASO')",0.18121757457847,"('TCELL', 'TAVHL')",0.002725569090272,"('TAVHL', 'TOASO')",0.05361645753303501,"('AKBNK', 'KCHOL')",0.00492650662801
"('PETKM', 'DOHOL')",3.89367021632585e-10,"('YKBNK', 'KRDMD')",3.70287089924708e-10,"('FROTO', 'KOZAA')",0.181378476420798,"('TSKB', 'BIMAS')",0.0027490823144320003,"('ASELS', 'ISCTR')",0.053944723229745,"('HALKB', 'YKBNK')",0.004947437761228
"('SODA', 'EREGL')",4.31253801223428e-10,"('FROTO', 'KOZAL')",3.9488164183473096e-10,"('HALKB', 'FROTO')",0.18174109666478197,"('ARCLK', 'TCELL')",0.002768315993862,"('FROTO', 'ARCLK')",0.054042027436848,"('KRDMD', 'HALKB')",0.004954574455413
"('FROTO', 'KOZAL')",5.62849363875475e-10,"('PETKM', 'VAKBN')",5.45833164184295e-10,"('TAVHL', 'TKFEN')",0.18195613188025894,"('HALKB', 'KCHOL')",0.002771631926146,"('KCHOL', 'TKFEN')",0.054046895252161,"('GARAN', 'KOZAA')",0.004958726848027
